Id,SalePrice
2246,311964.61329980404
2847,153197.92119388428
806,231638.38648501324
530,239450.9994415059
963,188415.0153912739
2678,108552.19849105041
171,83971.98101571975
2401,432801.39154731063
805,217767.85304285033
2259,252041.685994401
1748,187516.40495863074
1361,143631.88091867193
1677,112625.2964123116
1406,165364.63243878295
2322,263969.3741558537
688,147239.6469268779
143,143310.13036302567
804,202171.79815625303
1214,160916.65516604966
2828,143101.659263701
1999,201901.9146193508
2467,207528.0883849552
2665,156614.58601179457
1538,338963.3971222787
398,115031.08487832425
2822,161350.50831541306
2157,134666.52087538
1856,204768.9729235061
1269,88234.84294572697
2570,108909.28594549725
2320,239360.98566127184
1517,139165.73686468016
2304,141640.49166671516
1312,84706.9171193832
2012,126286.37234150799
506,265656.04420377896
2865,220404.65379039745
2367,105517.57020641664
554,89536.49145359523
238,140076.1635308936
1954,89533.92511124218
2488,102450.91117903653
2291,58504.70373317227
1969,110884.61208283185
2725,177003.09202757725
1482,137880.9236669164
2763,207052.98197067424
503,268387.97809940524
1584,247567.84154513804
1531,148390.76539818707
2210,191771.46159876478
459,317366.5786000587
556,130366.91509621081
1347,122568.66642454205
1290,64374.98616717504
1388,100346.2864987188
1571,400861.4734719581
2754,206491.19104707037
765,131641.1981647328
2494,132786.01248153014
2870,237418.12303157785
7,238041.77719978656
1114,240854.1883227632
2418,278009.95876809466
291,161683.90174614044
18,377060.2713346664
39,390594.94122958946
1001,269983.1804308993
2442,231814.0144181411
616,107139.55760703122
2680,85109.85969932348
1414,122640.96707164944
289,160726.38891318563
40,277136.6899161222
860,136172.6921175357
409,134276.58167982823
673,162642.73069560874
2427,181109.96374404887
2036,219096.0754915272
2564,130409.12780954305
642,162858.06418924575
1008,172186.52530091803
1908,153910.9634642784
2519,193334.41393869778
1369,92582.79564086557
2855,160053.15260512722
712,97760.94560175091
1943,119462.41017094132
1958,121814.14010054094
107,162113.95247533932
2295,222359.96545515998
704,105255.29656024944
676,146661.54270956694
259,177216.54673399226
93,285253.18721642887
106,240824.36012402805
2315,176646.9024837381
1050,88856.56815203624
1095,213347.21619738307
2709,162908.90735625013
758,163712.00966490834
1496,157496.57607021302
2370,119513.95186604882
2458,300762.6796454118
2733,139135.83643582842
161,264705.17374434706
726,155602.9722200344
845,209587.6494220988
947,258394.054157127
2232,112803.83824717435
2563,126868.12942037446
2299,164179.16959216964
211,60164.36681509606
605,142018.87788578426
1478,196514.8768108833
2247,290323.83914801944
2274,237732.2587861126
2869,233351.44975835423
967,209739.22764319964
2656,115385.82421790955
667,202614.64422978618
1042,113606.3306745699
2023,157571.57065607636
2447,380861.12529175245
2055,125380.51671636917
2275,293490.2774512558
2204,174868.44526573518
1563,285045.47952819325
483,228691.08281090585
796,122256.83942446287
1526,159067.8515474507
2042,129450.50390227261
442,338865.58407961566
1693,333904.1673161988
1468,215772.35769223672
1430,188956.44446729217
2605,155602.99306692113
1529,194783.31573156567
335,156326.11622857532
1287,115526.05986005333
31,97781.91284219694
1785,333100.97460705263
82,156186.59027954607
2620,139154.8139696067
252,171287.31990174478
721,44499.1896049795
2165,190432.36093188057
2316,200776.03832758206
775,142163.04683379864
1558,97568.42534630673
17,224517.90541504804
1022,237812.94926531136
925,119190.35533928187
438,289507.09617699764
1270,134131.5454601688
1272,132034.10211866072
215,132285.754678699
266,228632.69701248343
2402,300424.201921994
1250,126295.07601033474
1984,123400.43429341559
1279,148033.92193097138
377,245335.41164876413
1252,90217.9626981471
2156,260467.75403454553
499,336679.27918927616
1374,126368.84590112996
2898,246341.24289663124
401,108927.76248622448
2721,138771.3385224903
2078,245460.52485118853
2589,125475.48720734488
1946,255770.40313276384
1334,119934.88387869997
2781,215436.16689999634
431,390766.0731209154
576,197481.4037907319
1474,211586.53390950907
2254,142920.1351757652
2155,280134.3906657271
885,90264.26527163376
643,137770.18013010413
1944,131021.12956648628
480,195733.85979251907
2845,89198.96244179882
2387,333425.2362507195
2407,220831.9069865845
2527,166141.96562569364
2514,135074.46352245787
629,126417.06103356104
80,201959.18402716497
1876,137344.28951018938
1546,111535.66034893213
2518,189549.3510552785
2347,139768.50358282225
783,233678.96072525842
1322,27066.480582812917
194,92440.39900368944
1770,309217.2155548694
2143,137491.30455425027
1229,236234.2490960567
511,288439.9220506181
46,244037.3965345767
1348,151854.7698179407
2465,211968.65337520742
387,232254.2630947459
873,229943.7762338746
1918,102872.73255077408
2764,235962.38603609786
2184,124990.18671798805
934,139763.80965314474
1920,126546.79655509116
2631,154502.3505012906
1768,519618.6833049408
2040,127725.82362909749
1749,221756.5939571476
834,267053.6664510396
1457,226428.91708237916
79,97259.39740583552
2302,120391.22817613403
1817,150381.36936199057
2755,242410.1796067623
359,171783.56051202797
2059,100294.14167382695
2092,231401.3505566888
2516,229100.48693045648
150,108609.59050854265
1656,137033.74818921526
83,94962.41179038025
2411,188642.22700627745
795,80490.59954163071
2312,219151.50738093443
2917,107460.74944414811
1624,176700.27580510455
2215,311063.7822598226
1211,146173.14055213972
1485,151170.74590087958
1024,184045.30892904676
570,203549.726471924
2874,148860.94929839048
700,134694.29697573112
2756,217614.4578557564
2022,184222.02959290388
583,238745.05413182132
2392,380763.50341952185
2424,174249.92497202015
212,118762.80927286785
736,123054.36153306797
1610,167742.13962392998
890,104947.04188072743
467,177917.06571281765
578,193046.47088767507
1747,194613.1004839039
1149,145208.29114724387
2758,266663.3384047981
857,135057.5729379576
2219,260213.1500721658
733,90098.74111427166
2909,112258.32952600131
1798,259656.65018158613
235,135623.81642488402
2366,126492.5796325439
1027,128674.0617739445
1195,140653.3356736405
1303,34259.84700596548
148,196313.62662671393
608,164488.63846651156
2515,207784.22164234234
821,268003.50465038174
2500,273386.5086781506
745,110724.68630681201
741,131910.12599145938
1611,151808.3032737908
2532,125166.59420288436
1081,230724.872226701
1692,424323.9659482965
2520,180873.48342772014
276,107819.36942155186
1992,131312.17487183667
663,29630.663743977202
418,120904.33470465473
1733,206802.00919627075
2359,143209.74629518244
253,186473.73016276042
1518,166508.50072141903
2035,146841.0533738884
2919,69537.10682837
1540,235210.6605269349
2120,149412.95426313338
1674,164457.016968516
256,139388.11611317657
2361,106455.27481309463
978,71508.31004534176
2280,114865.0837271472
2095,226285.06354352314
1709,343670.8130644773
2801,249620.75147650152
1246,114357.62243641641
2373,88795.07993518814
1055,319642.36891230434
2017,133510.96606515913
1099,312054.7763616319
1344,75546.77642973648
835,210631.3853799119
1117,232052.13741052063
2043,82150.71044283705
2085,105975.33853886055
410,149134.69053781344
2650,108611.26133631053
2867,169543.1779979055
1668,109017.66724468242
1161,158595.606990633
2122,170593.96514649814
2539,151818.54953954706
1047,137392.66184412348
1445,134962.81469148773
541,122270.7426300672
569,229423.6096030423
1276,118638.7476323852
918,146940.91284386796
326,169130.7987428442
1936,125651.83127170635
895,102837.80951437203
257,147748.64892313466
1241,173540.7843533196
1545,121554.14426128095
1189,163120.16421310283
270,133620.71821086478
2066,190472.8453538768
693,103948.10117047896
1259,141415.06137261554
2916,160594.7833916297
2321,310519.65796164866
1977,96886.5526393676
1895,141151.589571791
1240,176174.5103278945
85,155324.95693611802
1823,119830.57754109098
825,295926.56660987966
110,234552.05423931993
697,121491.14808870015
2297,122272.69770597524
1231,130237.46806909048
1355,141241.29602603582
968,335040.0187383392
584,225804.54837709657
1315,143053.29927313808
1606,138805.03408089498
206,84710.38450926855
1685,370691.9939710848
2016,129968.92259841817
869,199612.8975239066
2135,117976.17763944465
2346,177854.3797958726
2430,237173.25424808962
2198,76271.71004391792
2652,126491.99285475732
27,112699.68447603968
241,164397.0515507746
906,148802.95229113774
1506,128446.32583623314
2098,368243.3962835473
1435,219438.2770407862
2213,142153.51259276984
1274,120452.69137207333
743,7050.486130292411
1737,205642.6757858902
2797,272920.0648351075
2185,35117.24187400314
58,164663.72862481626
830,213223.56700153576
808,106231.23505203273
680,147675.71449128946
1153,95945.30441170707
1291,139804.2524203601
1818,152503.2488339926
2161,191450.983428525
1883,101158.16064528382
350,357308.31497953465
2473,147855.77915631392
295,189358.2509769682
293,188382.81387128023
859,127343.60271138423
288,72695.41925780693
1578,159232.8522378745
102,206318.94484141073
2831,126901.51732838631
1030,142302.93310332566
2551,142492.8699327737
1286,159001.5812811797
958,310574.7944196385
776,131457.35987678365
72,251707.74600185483
2263,260463.98089235456
1866,158729.07842849442
2876,64532.73818475756
2146,233249.56823108238
103,171385.462848382
1500,130750.13834710914
492,187344.26778715677
167,153065.16555924914
2597,116261.61870655256
2685,122023.87851977316
1035,158316.58406041324
1220,48662.65940260791
2602,156044.66277821362
2159,207699.33743231941
695,148212.0523718094
1109,276120.3203128559
640,180114.51256977746
1652,142179.52490673013
2090,182917.6468418128
1188,178300.7816319897
2345,233718.10908111464
1059,392965.14288514154
2751,234719.94244337105
128,208649.01600537502
1523,193475.33814761223
2925,188638.08470506917
2145,300324.39729830786
1121,228216.53780566715
566,247270.38776175352
565,258877.93546238498
1331,138051.04050644397
2928,129233.5146560089
156,133113.59169703914
797,138984.61468535138
327,83179.2472066097
2859,149659.8803215724
1453,114564.24876762215
1762,347048.51442971046
1868,200825.0029258174
1760,172247.6886632737
1113,225026.2563593189
1812,197194.72017144956
117,147816.70180680224
1142,213028.40907546756
2342,415287.9299354374
927,151596.54938787367
2478,178330.33524463035
655,69301.97168674944
2064,122049.31512332472
369,299986.5017245929
2239,128298.96183018474
2732,209586.4807093655
1653,159330.4789751567
959,227113.01469183536
2395,358934.4839865033
1412,110949.6176325656
271,246321.0440205804
1484,140267.52422566008
1497,164084.4047609514
552,151060.21795650487
2,124174.65648838354
1855,325442.7252102857
4,278482.2800768963
2292,149289.15234882355
134,138743.6093738304
646,95710.26421849054
42,317575.118196485
532,234849.99031954492
713,91821.15395428149
2561,141328.7982409114
2360,134943.61873717222
1333,122348.33067688448
1407,244386.20621100906
2892,311466.69276431116
574,212508.6702957081
1227,198063.33621676473
2591,199247.822401778
1476,222868.54367881734
1125,273708.2620838504
1446,138790.5581629856
408,125099.72471617212
1101,300953.429493182
2251,200666.5893668504
373,178643.39932498822
2554,134273.71421137045
2382,274599.4138191221
1985,85088.96387807096
519,261984.78033223716
1093,186093.64497373925
864,247165.58059919786
2889,133974.7323573476
2308,211477.85523466117
986,170143.5843926868
1302,150468.37201014158
585,143831.42178105144
2708,150711.36525464404
147,133688.4289854293
1441,222710.03313898187
383,192802.40619887423
285,163040.74573271285
181,98974.48034183856
358,184775.70278763963
780,171849.58208789414
258,183087.84487322078
1865,228712.90373711463
692,107637.13778475064
2902,327690.4618394197
508,267145.2889355987
2638,161844.24560625825
36,140243.40899184352
611,171061.8395210276
2281,167975.3939906923
1678,113490.2941051132
1696,443629.3344549557
1557,53855.792854881554
2180,156491.89531936205
1726,228553.71810651573
951,144951.59307063968
267,219761.9188668709
2706,135575.7816817151
2221,256941.77725261386
1357,186863.8283513717
2901,310514.2571332855
347,164994.16405627696
2164,197410.24932393982
1586,307599.1370188839
360,142478.69740312285
1769,269601.0493448425
2617,171821.30374117685
1879,124981.49766613443
991,229035.06848451166
1535,126923.25903230338
1191,130755.6321179979
1579,235160.95855139272
1882,148283.83815252408
1510,137311.4211150041
2196,174166.87677032914
1845,180198.40044135315
2336,410322.26060728944
942,86723.26742424785
861,128416.8157536012
2555,119345.96361334444
1392,189528.96716174152
2099,266778.5829759032
1543,111722.99671763228
948,289124.68225858663
1239,190333.22440426395
22,178229.63779433543
2796,247275.38874665482
2747,189714.55751009274
92,291400.93019093375
210,166322.6913264537
1858,199719.81420724347
2228,149047.97982477339
447,258764.5697988656
827,256151.91761379017
1649,219442.23285070827
682,132577.96308862412
2698,120018.09192061247
494,157888.49521312947
214,75303.92743391536
2441,238585.3512499896
2679,122848.49024772187
1336,137606.62136147707
465,173293.61372157553
1524,141144.42361148045
2543,104917.02528888157
631,146633.85273673467
2452,320760.4364198479
228,162280.40404725983
126,193549.5253304583
1092,249294.95394973023
1122,219579.50556119595
932,255459.14269498782
1980,81696.88411379779
2171,123434.52432951162
551,156159.27296722852
2768,177758.66788902401
2056,104100.428636204
1159,360566.23578573205
2645,129687.92100270267
1174,172540.51570855285
2266,223656.96715851268
2462,370489.94523528795
1219,142961.41706879492
2922,184661.61398476525
118,149716.70789086973
474,153204.73284671633
2576,155616.92111613473
872,278516.9095408653
1077,214788.7042573976
1536,150353.73274269068
1150,99617.22767361275
2341,352425.508693316
1931,158601.31733306815
2785,129910.70952329917
2538,125104.93843511981
597,198449.58844275455
464,202048.24925178272
233,252749.1158318394
2169,132443.8909486999
2123,167672.64183721493
1867,172618.29832369369
137,266884.939571304
515,248632.67707956393
933,96342.88072592812
2784,159043.24263608502
972,155171.6494430398
599,167300.3875548044
2614,124508.58822310131
2582,135885.51921634268
1409,179468.20858366558
175,93969.24190528944
352,234560.0636450605
976,94413.84400692837
2134,192057.1017874278
984,110286.28155603768
2396,343509.10858186265
1673,126422.12743267932
404,130421.33761755464
607,174426.61587212802
814,155095.57429736067
868,185284.81964413502
2271,185477.72602778563
1633,241101.84814032423
337,175550.26550172968
2765,207737.75780294297
1746,250665.8969402354
368,353901.104800261
2806,210546.5726453915
1662,193019.8913930574
1234,228086.2398578143
1373,117102.7377456197
1672,106685.32448763817
1939,117683.28810861855
