Id,SalePrice
266,227859.45992948444
2402,297600.31850714167
1250,127986.72006022543
1984,126662.74008294067
1279,149605.32031163457
377,245813.39373752632
1252,100967.27387636439
2156,259962.3320640822
499,334564.0583304803
1374,122888.63260820223
2898,245844.3265841849
401,107281.1596783256
2721,146409.08993242116
2078,251480.70902458997
2589,125868.70878011768
1946,237943.6270855537
1334,125241.04327677036
2781,215346.02223242703
431,384746.2833567435
576,194126.1628302938
1474,212269.6463093509
2254,144821.49614004776
2155,279673.6881389451
885,92222.9425316104
643,138575.03440892964
1944,129207.66934219768
480,196071.4382654289
2845,95264.60222850672
2387,328566.5697101231
2407,220552.406557346
2527,169031.27524125006
2514,137477.7297170113
629,122439.31681450519
80,206743.1125089088
1876,137074.880455198
1546,112047.38078442229
2518,180227.5674150969
2347,142917.4832117846
783,229643.94703857158
1322,36092.421177086566
194,96524.37046160507
1770,308135.777030476
2143,137241.09388883866
1229,232087.0354008294
511,286686.66473793593
46,244110.48087179477
1348,145702.1932054921
2465,214198.3677416243
387,231377.2094922052
873,230187.43305605807
1918,106835.07624882547
2764,234304.6882413301
2184,121915.86969409163
934,142666.5912398255
1920,122470.18786544428
2631,156005.68541306403
1768,505367.7026225717
2040,127190.98106032328
1749,219325.48150460795
834,252773.61716815582
1457,224857.16894025315
79,101871.483057461
2302,128141.55973431995
1817,147993.50840713806
2755,241712.20011206254
359,171594.9615942382
2059,100397.4269976859
2092,230071.0561987933
2516,228266.4607459661
150,107528.46018433991
1656,107620.68822803143
83,103396.09862638262
2411,186283.03109083464
795,73961.94305543236
2312,214112.93891155667
2917,111255.54887323013
1624,176264.00048960638
2215,294263.20952229755
1211,146730.77838010556
1485,154633.10903432663
1024,183853.14844041484
570,205081.4959185612
2874,149709.56224630636
700,131557.15032436125
2756,217994.17599931842
2022,175739.71325917932
583,234124.17755593272
2392,373775.0474735007
2424,170692.9876995962
212,116236.91088864728
736,116825.91017085203
1610,173487.55085886613
890,102655.22445254811
467,177204.44422762387
578,185428.82868871102
1747,197477.3068517065
1149,146830.5111557262
2758,266936.33505585784
857,135626.67718683794
2219,261024.41017670196
733,94382.19791892661
2909,111995.57032544867
1798,256097.1481466621
235,130158.05289296659
2366,121919.20930024392
1027,131512.0769672886
1195,141217.74423076567
1303,34215.13655545071
148,195049.32670399416
608,162183.45940650668
2515,212987.23433409247
821,264471.8601971166
2500,272528.75965582934
745,107902.8032267998
741,128492.5213722678
1611,146032.99209463986
2532,127639.73131391068
1081,230551.51469697527
1692,422410.20876909595
2520,179279.45009089122
276,131214.5725373584
1992,126156.24538807065
663,40591.95807931243
418,118068.4290289402
1733,207119.76222987525
2359,143703.03462418143
253,183571.15204131685
1518,162820.09222669734
2035,141346.5712033779
2919,65323.90135378741
1540,234546.65547772462
2120,147161.6132769333
1674,165377.51626469044
256,141062.7747219751
2361,106115.1803539992
978,74580.60468992277
2280,117301.67621189589
2095,229059.2151084515
1709,336925.832383946
2801,249520.52071036212
1246,115781.56663211672
2373,83749.12961538772
1055,317109.42329870514
2017,130864.14352482973
1099,303573.6869802764
1344,78315.7383970759
835,212465.51750107945
1117,229037.13480954533
2043,87974.27182347755
2085,101973.70294880249
410,142284.00481438864
2650,110157.22704930021
2867,176793.14666798484
1668,108776.1576721079
1161,160922.49557467827
2122,172174.23356773224
2539,155114.37268371996
1047,141651.0444969419
1445,136927.4064921345
541,126966.42620819679
569,230347.32987434015
1276,115246.11985051604
918,150390.60968352706
326,167763.64062633552
1936,124829.5240929662
895,95399.63417192386
257,148309.82436355614
1241,178995.57179199572
1545,116428.50030018139
1189,163707.6788881671
270,135988.900086503
2066,197395.03714282298
693,107218.06257902375
1259,143948.61694774264
2916,157306.72525546266
2321,305499.3758586291
1977,104356.44261451506
1895,137564.84971084914
1240,176113.53748283078
85,154303.56269011725
1823,123165.0195108055
825,295768.4343234045
110,234428.4736880521
697,121554.95649202167
2297,119971.52629898835
1231,130118.39193707277
1355,139269.70022904736
968,332924.26962598483
584,225038.08678355935
1315,143717.69615565086
1606,140572.83453557457
206,88775.38844017009
1685,364856.30806462653
2016,126499.0681959269
869,199522.52829799123
2135,120932.84996175372
2346,177851.00423909383
2430,239609.36088175606
2198,83311.29995315115
2652,124224.74669438352
27,111763.32940435539
241,159606.82336192994
906,137875.35300876581
1506,122603.82897088621
2098,364442.5925102292
1435,222829.51973505123
2213,142584.95134584105
1274,123707.96165023354
743,3820.890437206952
1737,204899.77466239617
2797,270218.099294669
2185,46342.56588949327
58,162690.8992085559
830,211552.44352668148
808,109110.34427238593
680,139869.13375082845
1153,105680.51747818154
1291,127286.37863735604
1818,158758.83428191993
2161,194589.03531136538
1883,104651.01137272142
350,356840.4021040411
2473,154667.08744391112
295,189476.82446757882
293,192101.15990041473
859,127955.61457167723
288,73874.34491379799
1578,155868.1580067695
102,208169.0419079049
2831,125183.91535268645
1030,139652.01432662786
2551,142669.42478230508
1286,158925.27009949094
958,304212.3122488279
776,128781.62221244069
72,251244.9839183567
2263,255702.31958490412
1866,162015.2212948998
2876,65976.0549442209
2146,232253.9925016897
103,172503.0963256228
1500,130139.6071402081
492,186401.17135510774
167,152311.3294302159
2597,117706.8375259907
2685,117383.00912926478
1035,157317.02202008033
1220,56505.64943487973
2602,158349.61724100224
2159,207265.79368164635
695,143557.89786227164
1109,279447.7017792953
640,178046.74833723967
1652,140955.42702601626
2090,168198.7090531054
1188,173562.4738859393
2345,243948.0466855102
1059,390822.1863792194
2751,239709.01907869667
128,213789.22802788625
1523,180984.74933971412
2925,190007.37942444385
2145,297349.6458502884
1121,228283.17813276412
566,239106.92977112962
565,261558.40294625115
1331,135073.49586384126
2928,125784.19310844547
156,130098.23822657259
797,136948.1352326502
327,79364.71765171997
2859,153280.07514156227
1453,119523.18503407322
1762,349331.7758471581
1868,200223.499239019
1760,174667.6377553093
1113,221981.40321551813
1812,197201.4008594774
117,151268.68795328873
1142,213382.94185813022
2342,406838.3833838459
927,158910.21919399535
2478,177438.38291672856
655,71403.48589738926
2064,125147.94924318243
369,298052.2294263833
2239,123578.31724194218
2732,211218.56591497254
1653,157036.82968360875
959,225886.08828766493
2395,358668.77128043404
1412,111507.91064374636
271,245684.68522454318
1484,142979.92357515002
1497,159862.52300314492
552,142427.50331306146
2,126639.14126213276
1855,317757.4821616346
4,272143.2103870584
2292,152446.29459530383
134,139112.25123174017
646,92733.74627983572
42,311214.9449637661
532,231712.2613605172
713,86889.5652081672
2561,143006.07131030294
2360,136687.7372345065
1333,124136.6823087993
1407,234835.9934749182
2892,304311.5016758556
574,213777.33352076446
1227,204779.63936684458
2591,208179.9577097087
1476,222949.52650815985
1125,271201.9864911566
1446,143448.43628379088
408,119828.61308984665
1101,297885.01087154157
2251,199131.5359935061
373,177710.8786378367
2554,136933.6066496205
2382,267380.8022088116
1985,80344.94274338945
519,263005.6262318375
1093,184710.91159530604
864,246739.08824251514
2889,143124.8927967708
2308,206076.1869284636
986,171709.9410280397
1302,150502.85310660515
585,145134.8908833153
2708,148318.95557710342
147,133724.210497194
1441,222675.54253065097
383,193929.5382715009
285,153042.6377030174
181,101075.95013092837
358,189800.48992758468
780,177332.95167773467
258,184778.1398228627
1865,237767.44328551093
692,108098.93089397419
2902,329520.2126468142
508,261653.04704401107
2638,160682.68298559755
36,136407.2078259046
611,171804.94149576733
2281,161543.50666205562
1678,109444.36753259314
1696,436776.1947881392
1557,61438.41322256312
2180,157978.0463986392
1726,228571.41620201542
951,146493.56576672106
267,217180.669816895
2706,134762.57314299542
2221,262160.99059815856
1357,176084.88175064346
2901,311983.2431859678
347,163843.05668734547
2164,194712.20407847545
1586,305710.6051909309
360,141618.64373159385
1769,271641.4332395473
2617,181770.22933016357
1879,125953.05514478509
991,233215.62732716813
1535,131130.39624101826
1191,135336.3721969117
1579,232729.10543459255
1882,143229.5813444819
1510,137569.3412054641
2196,169308.38486870204
1845,182593.66072131117
2336,400089.9930260692
942,87821.82451822206
861,128216.10855789766
2555,121632.5900557779
1392,187473.32453030863
2099,264852.3896443835
1543,117586.68295663869
948,285727.85041440156
1239,186898.25135823732
22,178197.19163778296
2796,246366.70405413612
2747,187313.49997014686
92,298972.70784225274
210,169215.37475212867
1858,199294.46442077102
2228,151837.92846724394
447,253934.60374392115
827,253634.32035990222
1649,231591.56639094683
682,137071.1737810107
2698,113793.97761889591
494,154615.71519693942
214,66029.024400974
2441,236355.90789272072
2679,126911.76082661602
1336,128034.84989309558
465,172519.3410351359
1524,143191.81246578475
2543,108089.7642184055
631,145295.53157699667
2452,318300.9206721317
228,165252.38421705575
126,196258.19929111426
1092,249337.4918139457
1122,220191.9866439401
932,260434.1836925724
1980,50297.904466389984
2171,115426.82353726882
551,156524.87402068076
2768,176360.82742749146
2056,104083.96779926667
1159,354505.1029091548
2645,124567.82171841268
1174,166335.45772457236
2266,224134.636634387
2462,374556.4763844202
1219,141004.01576974557
2922,189192.02162478876
118,148737.58979496924
474,152610.75048854467
2576,152230.15551577377
872,279935.5056035543
1077,213801.95450202495
1536,160353.68859667532
1150,108013.90022020238
2341,351546.22303471377
1931,156349.85020328136
2785,130948.63862943756
2538,125387.45903956733
597,198879.31970188493
464,199061.6677125496
233,235588.7519779659
2169,133917.83880490926
2123,172354.259904667
1867,172994.02119217714
137,272720.6018098643
515,249567.08890304354
933,103182.86940573803
2784,163859.65980767095
972,156657.62539396205
599,168295.68005796816
2614,124670.17796835545
2582,134848.795404865
1409,175952.28906861655
175,92483.7258015266
352,240400.91249678566
976,95932.7065007648
2134,192012.52774466982
984,112480.51704726559
2396,337660.8096366114
1673,128944.19161162699
404,126297.36058182485
607,169434.42483041098
814,156544.25644932737
868,184910.98835724848
2271,185057.53022370077
1633,239780.09118971266
337,167570.48155102655
2765,202829.82074698573
1746,249281.87594621166
368,349364.6850374902
2806,210395.12458922554
1662,192203.69879291864
1234,225753.77681931615
1373,124420.23359795567
1672,104907.11859012557
1939,117762.45672949965
